timestamp,HR,MAP,SpO2,Temp,RR
4596,108.92,83.7,95.39,38.36,21.43
4597,112.06,74.95,94.4,38.25,21.74
4598,110.33,85.4,94.96,38.33,23.13
4599,112.12,77.16,94.66,38.21,22.87
4600,109.07,87.6,95.24,38.34,23.19
4601,111.39,75.17,94.89,38.34,22.96
4602,112.79,77.42,94.72,38.11,25.53
4603,112.15,76.61,94.88,38.31,23.14
4604,107.35,83.76,96.0,38.34,22.64
4605,109.04,61.69,94.77,38.29,23.13
4606,108.86,68.99,94.45,38.34,24.05
4607,110.54,81.91,95.26,38.17,22.99
4608,110.94,83.56,94.89,38.23,23.73
4609,107.89,70.74,94.25,38.41,23.44
4610,109.72,79.56,96.06,38.31,22.76
4611,105.55,71.95,94.77,38.34,23.17
4612,112.48,103.22,94.75,38.25,24.66
4613,108.58,84.26,95.01,38.31,23.31
4614,109.72,82.33,95.79,38.08,22.09
4615,109.0,79.07,94.08,38.39,22.76
4616,111.92,74.75,95.06,38.49,20.97
4617,103.96,68.29,95.96,38.2,23.22
4618,109.61,80.73,94.97,38.22,24.4
4619,109.44,66.31,94.29,38.35,21.76
4620,108.75,71.08,94.59,38.46,23.25
4621,113.11,69.63,95.0,38.31,24.09
4622,107.9,80.56,95.55,38.19,24.2
4623,111.22,79.12,94.71,38.29,24.4
4624,110.4,84.62,95.29,38.21,21.25
4625,112.22,79.64,94.16,38.25,23.63
4626,108.37,82.88,94.15,38.28,21.63
4627,108.24,92.78,94.62,38.22,22.14
4628,111.91,85.64,95.58,38.24,23.96
4629,110.57,74.56,94.89,38.32,23.31
4630,106.64,84.06,94.99,38.34,23.88
4631,108.66,77.34,94.98,38.17,22.23
4632,110.52,67.53,95.39,38.36,24.64
4633,111.43,63.39,94.53,38.28,23.86
4634,108.4,81.23,95.17,38.39,24.06
4635,103.94,78.54,94.41,38.4,22.1
4636,110.82,68.0,95.81,38.26,24.35
4637,107.34,80.08,94.41,38.38,22.87
4638,105.76,77.73,94.37,38.24,22.58
4639,104.13,85.02,95.08,38.45,23.82
4640,111.43,85.21,94.84,38.24,23.79
4641,110.07,74.33,94.96,38.36,22.36
4642,109.37,91.17,94.9,38.3,25.27
4643,112.61,69.08,94.24,38.22,25.03
4644,111.11,90.55,95.59,38.41,23.83
4645,113.08,71.96,95.22,38.26,23.66
4646,107.06,82.65,95.45,38.15,23.56
4647,109.79,74.3,94.5,38.04,21.69
4648,106.63,73.45,94.97,38.24,23.36
4649,109.41,91.8,94.85,38.46,23.35
4650,109.38,73.27,95.31,38.45,22.68
4651,111.14,83.32,95.32,38.25,22.95
4652,109.99,74.23,94.83,38.29,20.88
4653,111.15,78.15,93.97,38.28,22.17
4654,111.32,70.75,95.62,38.19,24.19
4655,114.23,82.96,95.0,38.23,25.01
4656,109.29,85.35,94.41,38.43,22.34
4657,108.05,69.4,94.92,38.38,23.47
4658,110.43,97.18,93.95,38.36,24.39
4659,108.34,77.81,95.23,38.2,22.78
4660,112.92,79.5,93.96,38.34,23.98
4661,109.4,72.87,94.58,38.1,23.27
4662,108.84,80.21,94.81,38.42,24.5
4663,109.03,63.49,95.2,38.36,22.03
4664,111.42,90.62,94.73,38.2,22.22
4665,109.68,79.54,94.99,38.49,23.61
4666,108.72,78.64,94.65,38.15,23.43
4667,113.34,86.37,94.65,38.39,23.28
4668,108.3,72.02,94.7,38.39,23.92
4669,110.09,67.1,94.56,38.21,22.42
4670,111.33,78.06,93.81,38.33,21.98
4671,106.77,77.24,94.26,38.17,22.86
4672,111.01,77.48,94.76,38.05,22.97
4673,107.94,63.91,94.51,38.23,23.08
4674,111.71,69.03,94.55,38.28,24.64
4675,108.14,54.34,94.46,38.4,24.15
4676,111.46,71.87,94.19,38.35,23.92
4677,112.29,81.77,94.37,38.35,23.61
4678,111.81,81.28,94.45,38.24,22.96
4679,110.6,71.18,94.61,38.29,22.54
4680,109.64,71.72,94.79,38.25,22.21
4681,108.96,76.83,94.5,38.22,22.71
4682,113.06,83.04,94.07,38.28,23.37
4683,108.73,88.93,93.88,38.35,22.26
4684,108.06,72.61,95.88,38.29,23.59
4685,111.47,71.99,94.01,38.31,23.23
4686,108.56,61.66,94.31,38.41,23.04
4687,108.26,76.2,94.82,38.29,24.6
4688,107.28,93.81,94.74,38.21,20.98
4689,109.21,83.37,94.81,38.4,23.06
4690,110.01,75.84,94.33,38.37,21.1
4691,110.67,80.83,94.66,38.38,23.7
4692,112.1,74.72,94.57,38.41,24.22
4693,111.26,73.46,94.38,38.39,22.12
4694,109.83,79.16,94.65,38.35,22.25
4695,109.82,73.88,95.05,38.59,21.78
4696,111.25,87.02,94.51,38.22,23.55
4697,112.78,88.99,94.51,38.29,23.15
4698,110.49,81.11,95.04,38.45,23.21
4699,109.31,63.02,94.98,38.36,23.13
4700,108.27,67.83,95.29,38.43,22.53
4701,107.37,71.81,93.62,38.37,24.64
4702,111.6,76.28,94.94,38.49,23.78
4703,111.43,66.05,94.78,38.25,22.33
4704,111.44,77.63,94.04,38.49,22.82
4705,110.04,83.3,94.6,38.47,22.66
4706,113.11,80.48,94.99,38.23,24.94
4707,109.34,70.8,94.05,38.42,24.25
4708,112.23,70.56,94.68,38.35,23.42
4709,110.25,79.61,94.89,38.29,25.25
4710,109.11,81.39,93.91,38.17,25.0
4711,111.52,80.45,94.37,38.25,23.33
4712,111.16,67.46,94.59,38.43,23.15
4713,111.07,70.48,94.04,38.44,23.21
4714,110.52,72.92,93.99,38.34,22.62
4715,110.29,76.46,94.36,38.44,25.31
4716,115.15,84.24,94.82,38.45,22.58
4717,112.75,68.61,94.74,38.37,24.46
4718,111.84,71.78,93.98,38.29,24.28
4719,110.62,85.38,94.73,38.4,23.29
4720,112.42,76.14,93.98,38.41,25.41
4721,111.45,61.94,93.59,38.43,22.05
4722,110.47,82.32,94.2,38.45,23.53
4723,109.82,78.07,94.94,38.23,23.13
4724,110.27,92.44,94.71,38.31,24.58
4725,104.1,71.76,94.37,38.17,23.98
4726,110.87,81.73,94.16,38.44,21.91
4727,109.48,61.14,94.17,38.34,24.88
4728,113.65,78.08,94.41,38.41,24.13
4729,110.51,78.53,93.82,38.22,22.61
4730,108.1,81.63,94.17,38.51,23.3
4731,110.39,83.97,94.24,38.25,22.36
4732,108.4,73.12,93.66,38.44,23.49
4733,111.45,65.71,93.91,38.38,23.82
4734,111.09,68.24,94.53,38.35,23.34
4735,112.43,53.55,94.33,38.34,23.23
4736,108.94,73.5,94.16,38.3,22.07
4737,110.6,75.17,93.86,38.5,24.02
4738,107.81,73.67,95.1,38.37,21.77
4739,111.95,69.32,93.88,38.24,23.73
4740,111.59,72.67,94.42,38.33,21.9
4741,111.55,63.45,94.05,38.38,23.76
4742,110.57,73.92,94.31,38.46,23.71
4743,111.41,76.56,94.51,38.31,24.12
4744,113.79,73.34,93.59,38.32,24.58
4745,110.02,71.21,94.27,38.38,24.78
4746,110.88,85.12,94.86,38.46,22.12
4747,108.44,80.19,95.14,38.24,23.68
4748,108.88,59.15,94.19,38.42,25.75
4749,110.82,73.95,94.27,38.33,23.87
4750,112.84,85.97,95.35,38.34,22.92
4751,110.13,76.78,94.81,38.58,23.68
4752,110.17,66.36,93.93,38.36,23.38
4753,109.84,79.08,93.92,38.45,22.59
4754,109.59,79.97,94.71,38.45,24.64
4755,111.26,81.33,93.72,38.26,24.36
4756,107.68,72.63,94.76,38.19,22.45
4757,113.24,79.06,94.38,38.46,23.69
4758,109.36,86.37,94.47,38.27,23.23
4759,112.14,71.76,94.07,38.21,22.2
4760,108.17,74.81,93.88,38.48,22.39
4761,112.05,84.57,94.92,38.28,22.54
4762,112.06,87.92,94.06,38.3,23.75
4763,111.5,94.15,93.98,38.58,23.36
4764,108.75,76.79,94.14,38.22,22.86
4765,111.24,75.6,94.27,38.26,23.44
4766,108.38,58.5,93.65,38.34,24.58
4767,110.25,80.21,93.88,38.36,24.19
4768,112.82,69.58,93.85,38.29,24.84
4769,112.37,76.99,94.58,38.27,23.62
4770,110.81,83.16,93.71,38.54,25.46
4771,108.84,82.01,93.27,38.41,24.21
4772,112.09,64.64,93.15,38.44,23.37
4773,110.84,89.47,93.4,38.37,23.96
4774,106.17,72.95,94.81,38.42,22.62
4775,112.38,68.47,94.13,38.48,23.57
4776,110.78,61.16,94.37,38.29,24.31
4777,113.24,68.94,94.38,38.42,24.5
4778,108.65,69.37,94.14,38.46,23.48
4779,104.49,68.57,94.07,38.54,26.63
4780,111.41,53.52,94.62,38.59,23.73
4781,111.45,70.38,94.17,38.4,22.23
4782,107.49,73.74,94.79,38.51,25.13
4783,108.92,92.37,94.39,38.12,24.52
4784,116.4,82.44,93.77,38.55,24.15
4785,110.28,73.58,93.82,38.32,23.46
4786,112.36,69.08,93.7,38.37,24.33
4787,109.61,73.34,94.67,38.44,25.56
4788,106.73,72.13,93.86,38.38,24.14
4789,110.58,69.34,93.65,38.41,22.48
4790,110.4,73.84,94.21,38.55,20.5
4791,110.14,85.92,93.99,38.36,24.34
4792,110.72,71.63,94.19,38.29,22.98
4793,111.48,62.28,94.98,38.58,23.87
4794,110.66,82.77,94.48,38.45,23.16
4795,108.44,75.45,94.04,38.59,23.1
4796,111.95,56.41,93.31,38.48,23.22
4797,107.08,75.59,93.76,38.27,23.31
4798,106.89,67.18,94.36,38.46,24.77
4799,112.48,80.77,93.42,38.3,24.57
4800,112.02,85.64,95.07,38.4,22.79
4801,110.9,74.27,94.0,38.39,22.94
4802,108.23,82.41,94.01,38.24,24.39
4803,109.61,65.45,93.65,38.32,25.07
4804,110.51,66.05,94.23,38.62,25.06
4805,107.85,86.06,93.39,38.43,23.02
4806,109.57,74.31,95.05,38.39,25.02
4807,112.36,78.29,94.62,38.59,22.26
4808,113.92,80.0,94.45,38.36,23.84
4809,110.23,71.63,93.26,38.4,24.53
4810,112.59,77.45,94.05,38.5,21.97
4811,107.26,79.19,94.55,38.37,26.15
4812,112.41,64.35,94.23,38.33,25.39
4813,109.49,85.02,93.43,38.18,24.71
4814,111.72,81.53,93.6,38.31,23.11
4815,110.62,63.64,93.7,38.31,24.01
4816,113.77,75.37,93.62,38.42,24.87
4817,109.38,72.63,94.68,38.35,22.96
4818,112.4,83.61,92.95,38.63,23.91
4819,110.59,68.78,94.23,38.3,25.01
4820,110.84,96.02,93.25,38.55,22.61
4821,110.8,72.15,93.41,38.43,24.44
4822,109.48,74.04,92.88,38.49,22.36
4823,111.15,84.44,93.61,38.49,23.17
4824,111.06,68.78,94.63,38.19,23.62
4825,111.68,71.84,94.01,38.41,24.64
4826,111.37,68.8,93.27,38.39,23.43
4827,112.8,68.03,94.37,38.3,24.26
4828,113.06,73.7,94.47,38.46,23.46
4829,109.12,70.67,93.9,38.59,23.62
4830,112.97,74.09,94.87,38.15,25.4
4831,108.87,71.03,94.25,38.36,23.01
4832,112.42,75.75,94.18,38.29,24.92
4833,112.49,66.93,93.43,38.42,24.17
4834,107.44,76.5,94.14,38.38,23.6
4835,111.45,78.96,93.93,38.36,22.96
4836,110.34,72.96,94.08,38.49,23.04
4837,109.77,63.75,93.47,38.58,23.45
4838,113.99,71.41,93.87,38.69,24.04
4839,109.99,74.53,93.39,38.35,24.8
4840,109.69,76.38,92.72,38.24,23.9
4841,111.46,64.43,94.29,38.48,23.97
4842,112.69,66.69,93.04,38.58,24.13
4843,111.04,69.96,93.84,38.5,24.69
4844,113.67,67.38,93.94,38.58,24.87
4845,112.4,75.35,93.94,38.4,22.84
4846,106.99,81.11,93.63,38.36,23.95
4847,110.3,84.42,93.9,38.44,25.47
4848,110.24,71.54,93.99,38.39,22.93
4849,112.33,61.11,94.12,38.49,24.32
4850,106.13,75.17,94.61,38.52,24.08
4851,116.49,76.18,93.86,38.53,23.69
4852,112.46,72.77,93.77,38.48,25.85
4853,111.7,62.62,93.28,38.45,24.3
4854,113.77,69.07,93.95,38.51,25.78
4855,116.11,62.06,94.06,38.23,24.28
4856,113.17,77.27,93.62,38.45,24.74
4857,113.33,65.83,93.99,38.43,23.71
4858,111.7,72.1,93.56,38.45,23.73
4859,111.16,60.22,94.04,38.42,24.71
4860,110.5,79.69,94.15,38.47,24.73
4861,109.81,66.91,94.14,38.37,24.91
4862,110.1,73.34,93.75,38.54,24.69
4863,108.78,66.48,93.16,38.48,22.98
4864,111.33,60.74,93.37,38.45,23.52
4865,108.12,73.3,93.97,38.36,25.18
4866,111.88,70.54,94.89,38.51,22.37
4867,111.44,72.37,93.49,38.45,24.63
4868,111.81,67.95,93.89,38.36,24.23
4869,110.48,69.24,93.37,38.43,25.2
4870,117.68,65.7,93.16,38.5,24.77
4871,114.26,73.76,93.3,38.49,23.69
4872,109.06,68.9,92.6,38.49,23.65
4873,112.02,83.85,94.31,38.45,23.84
4874,110.34,77.85,92.51,38.54,24.95
4875,109.54,70.68,93.49,38.56,22.08
4876,108.9,72.68,93.03,38.51,24.54
4877,112.45,76.85,93.17,38.38,23.5
4878,110.23,62.0,94.3,38.33,24.58
4879,113.53,61.27,93.7,38.39,24.74
4880,113.59,69.95,93.12,38.64,22.74
4881,114.36,74.29,93.3,38.47,24.18
4882,109.92,56.88,93.21,38.65,24.57
4883,112.58,69.46,93.56,38.43,24.51
4884,112.9,88.19,93.66,38.42,24.3
4885,110.69,78.99,94.52,38.44,23.21
4886,110.11,80.85,92.61,38.43,23.36
4887,114.88,65.14,93.55,38.37,23.06
4888,112.12,72.87,93.4,38.33,25.0
4889,112.94,81.14,94.03,38.49,24.33
4890,110.04,76.95,93.73,38.55,24.4
4891,109.25,72.91,93.84,38.69,22.75
4892,110.56,62.93,93.71,38.4,24.43
4893,111.45,82.07,93.07,38.41,25.1
4894,109.58,89.27,94.13,38.37,22.63
4895,111.7,61.52,93.92,38.56,23.94
4896,108.35,77.7,93.98,38.53,22.91
4897,109.49,66.6,94.14,38.36,24.07
4898,113.08,67.58,93.72,38.36,23.59
4899,112.96,72.84,94.24,38.55,24.88
4900,110.97,60.47,93.69,38.49,24.67
4901,109.73,70.1,93.38,38.53,25.8
4902,109.72,55.72,93.48,38.36,24.46
4903,111.03,77.03,93.47,38.26,24.86
4904,113.07,87.88,93.22,38.36,23.97
4905,113.65,62.13,94.29,38.52,23.42
4906,110.81,68.14,93.62,38.66,25.37
4907,109.5,71.99,93.51,38.41,25.78
4908,112.35,77.38,93.65,38.68,25.25
4909,110.18,72.67,94.94,38.54,24.68
4910,110.79,78.26,92.88,38.32,23.58
4911,114.49,69.12,93.02,38.48,25.7
4912,113.5,70.6,92.75,38.54,25.14
4913,112.17,48.85,93.32,38.21,26.59
4914,109.32,74.17,93.55,38.52,23.42
4915,112.29,62.76,93.19,38.58,25.44
4916,114.0,69.18,93.15,38.5,25.13
4917,111.13,75.51,93.48,38.45,24.25
4918,114.59,57.35,93.16,38.44,25.96
4919,114.48,78.71,93.56,38.44,25.0
4920,115.23,75.56,93.95,38.34,23.67
4921,112.52,78.1,93.73,38.39,24.49
4922,113.1,70.03,93.83,38.42,23.66
4923,114.76,57.5,93.93,38.47,24.15
4924,112.83,71.41,93.52,38.41,25.33
4925,110.94,72.52,93.29,38.38,25.62
4926,111.05,74.07,92.98,38.54,24.85
4927,112.44,61.63,93.17,38.5,23.89
4928,109.38,56.4,93.1,38.41,25.02
4929,111.69,68.5,93.72,38.52,25.37
4930,114.17,73.95,93.52,38.42,22.68
4931,107.61,80.34,93.69,38.47,24.77
4932,115.06,79.38,92.76,38.56,24.47
4933,114.25,68.9,94.05,38.41,25.62
4934,111.09,58.52,93.11,38.35,25.06
4935,113.1,76.86,92.77,38.45,25.16
4936,112.03,74.76,93.1,38.33,24.2
4937,114.49,72.13,94.55,38.44,24.69
4938,114.01,69.39,93.11,38.44,25.64
4939,109.25,82.48,93.14,38.22,24.63
4940,113.23,67.67,93.2,38.52,24.88
4941,111.65,76.68,93.22,38.45,23.17
4942,112.24,77.28,92.9,38.59,24.64
4943,110.62,65.26,93.35,38.49,22.71
4944,115.58,72.15,93.82,38.55,24.21
4945,114.17,79.26,93.43,38.59,24.79
4946,110.62,63.91,92.71,38.46,25.5
4947,109.44,79.96,93.09,38.47,23.74
4948,111.34,69.93,92.98,38.32,25.12
4949,112.99,80.52,93.28,38.6,26.22
4950,112.61,79.54,93.91,38.46,24.11
4951,114.64,76.68,93.17,38.38,23.21
4952,113.73,74.01,93.19,38.55,25.05
4953,114.09,71.27,94.12,38.26,23.58
4954,112.81,67.9,93.67,38.43,23.95
4955,109.39,72.74,93.51,38.57,25.7
4956,111.78,74.49,94.2,38.43,26.66
4957,114.3,67.0,93.46,38.41,23.79
4958,112.09,66.79,92.21,38.44,24.06
4959,113.2,80.72,93.62,38.28,24.36
4960,111.57,57.68,92.4,38.55,24.26
4961,110.15,68.57,93.42,38.47,26.74
4962,111.97,64.12,92.33,38.45,24.28
4963,112.85,59.16,92.95,38.46,24.43
4964,110.92,73.05,93.0,38.48,26.44
4965,111.77,78.45,92.79,38.55,25.4
4966,110.37,72.12,92.99,38.48,25.82
4967,114.5,56.58,93.68,38.35,23.93
4968,111.68,73.27,92.8,38.54,24.31
4969,115.18,66.42,93.43,38.53,23.81
4970,115.34,52.27,92.66,38.51,25.65
4971,112.13,69.42,93.05,38.59,26.08
4972,110.28,79.89,93.3,38.49,24.26
4973,108.13,80.77,92.63,38.6,24.5
4974,109.37,80.67,92.47,38.63,24.55
4975,109.57,76.08,93.37,38.55,23.33
4976,115.08,79.68,93.68,38.41,24.21
4977,112.56,59.12,93.07,38.48,25.66
4978,113.12,85.78,92.88,38.61,24.02
4979,107.91,81.0,93.18,38.34,24.99
4980,109.96,60.63,93.13,38.45,23.59
4981,114.14,76.35,93.21,38.46,24.76
4982,112.94,73.47,91.82,38.4,24.35
4983,112.08,82.91,92.55,38.58,23.7
4984,113.52,72.02,92.65,38.53,25.71
4985,115.66,65.31,93.15,38.42,25.77
4986,111.96,71.61,93.16,38.55,23.96
4987,112.55,76.41,93.38,38.48,24.72
4988,112.8,57.76,93.19,38.41,24.99
4989,117.21,50.22,92.4,38.42,23.13
4990,108.23,76.58,93.77,38.54,23.56
4991,113.8,74.56,93.68,38.59,26.24
4992,112.22,68.5,92.41,38.45,23.9
4993,113.59,59.09,93.2,38.55,26.23
4994,111.15,53.37,92.73,38.66,23.63
4995,112.37,66.06,93.09,38.37,25.64
4996,113.9,73.76,93.54,38.53,24.67
4997,118.71,69.2,94.08,38.58,24.82
4998,114.11,79.15,93.38,38.49,26.85
4999,110.8,62.0,93.15,38.62,23.74
5000,111.66,62.56,92.83,38.72,25.6
5001,111.61,76.55,93.08,38.54,25.56
5002,108.93,70.45,93.67,38.48,28.37
5003,111.87,69.74,92.96,38.6,23.94
5004,114.0,68.33,92.53,38.59,24.4
5005,109.99,63.03,92.16,38.25,25.84
5006,114.65,71.13,93.22,38.5,24.83
5007,113.53,71.28,93.09,38.46,24.57
5008,111.1,71.37,92.63,38.54,26.0
5009,112.29,64.94,93.47,38.49,24.78
5010,115.78,68.89,92.74,38.5,24.16
5011,114.06,81.4,92.88,38.42,25.78
5012,112.61,58.65,92.93,38.58,25.44
5013,112.13,81.61,92.76,38.67,24.76
5014,112.76,73.29,93.05,38.42,24.71
5015,111.59,68.56,93.5,38.37,24.16
5016,108.42,76.34,92.35,38.51,25.81
5017,116.72,51.81,93.16,38.51,24.73
5018,112.95,76.05,92.99,38.63,24.32
5019,113.44,87.56,92.98,38.39,23.81
5020,112.54,79.47,93.33,38.46,25.5
5021,111.19,48.82,92.92,38.3,24.6
5022,112.3,77.61,93.13,38.65,23.1
5023,109.48,84.74,93.24,38.54,23.91
5024,117.24,81.55,92.63,38.47,24.89
5025,110.22,63.63,93.02,38.38,24.92
5026,110.64,77.81,92.74,38.39,24.89
5027,111.83,78.79,92.8,38.56,24.76
5028,115.29,70.75,92.7,38.4,23.67
5029,112.75,59.14,93.09,38.53,24.27
5030,110.26,73.86,92.89,38.72,26.34
5031,115.25,79.08,93.04,38.48,26.19
5032,114.21,63.29,92.83,38.42,25.74
5033,113.83,63.27,92.03,38.56,25.66
5034,114.19,74.12,92.84,38.39,26.08
5035,117.56,60.5,92.85,38.69,24.06
5036,117.15,71.94,92.94,38.66,25.22
5037,111.41,82.38,92.52,38.5,24.07
5038,116.04,57.12,92.21,38.43,24.09
5039,113.56,73.88,93.11,38.48,25.57
5040,113.8,66.1,92.66,38.49,26.15
5041,109.43,64.4,92.88,38.56,25.01
5042,112.48,72.39,92.65,38.63,26.86
5043,111.2,66.48,92.78,38.42,25.43
5044,114.49,60.15,92.55,38.62,24.45
5045,114.99,58.08,92.29,38.58,24.14
5046,108.7,82.82,93.0,38.47,26.25
5047,112.81,64.45,92.46,38.42,25.37
5048,115.11,72.81,92.84,38.54,25.92
5049,112.5,71.83,92.96,38.42,22.59
5050,114.34,64.46,92.45,38.63,25.5
5051,113.59,68.93,92.14,38.41,24.75
5052,113.58,72.61,93.95,38.58,23.87
5053,112.36,67.12,92.47,38.52,25.21
5054,110.48,73.69,93.04,38.47,26.36
5055,110.68,59.32,93.69,38.52,27.54
5056,114.34,74.46,93.11,38.64,25.53
5057,112.97,76.7,92.56,38.41,24.58
5058,112.66,72.92,92.67,38.49,24.52
5059,112.1,68.41,92.29,38.45,26.26
5060,112.35,65.7,93.14,38.53,24.31
5061,115.06,78.91,92.98,38.46,25.93
5062,112.3,73.19,92.43,38.35,25.61
5063,110.3,87.02,92.16,38.43,25.5
5064,114.47,66.54,92.02,38.7,23.76
5065,112.58,61.04,93.17,38.56,24.97
5066,113.06,68.81,92.73,38.55,23.87
5067,116.22,73.13,92.77,38.51,24.75
5068,112.97,71.96,92.25,38.53,26.26
5069,113.6,66.84,91.92,38.49,26.58
5070,110.67,76.23,93.13,38.59,25.57
5071,112.6,63.02,92.66,38.55,24.79
5072,114.26,55.87,93.09,38.42,26.95
5073,109.94,60.3,92.44,38.56,24.78
5074,113.46,68.44,92.51,38.29,24.24
5075,113.27,92.16,92.98,38.58,26.07
5076,113.16,59.3,92.98,38.4,25.84
5077,115.16,62.85,93.01,38.53,24.85
5078,113.76,83.41,92.46,38.42,25.49
5079,116.05,69.37,92.91,38.54,25.84
5080,111.12,74.56,93.15,38.6,25.61
5081,113.39,88.01,92.54,38.69,25.87
5082,113.29,62.64,92.33,38.39,24.91
5083,110.99,64.65,93.25,38.64,25.94
5084,115.05,68.54,92.25,38.56,25.44
5085,117.79,56.48,92.89,38.5,24.96
5086,113.12,81.04,92.54,38.62,25.19
5087,114.17,63.6,91.64,38.52,25.34
5088,113.33,52.62,93.12,38.62,24.0
5089,111.75,69.59,91.17,38.45,24.81
5090,109.54,76.84,91.56,38.48,25.52
5091,111.78,70.03,92.81,38.64,24.11
5092,110.41,61.84,92.8,38.69,24.84
5093,116.61,71.78,92.21,38.54,27.85
5094,112.98,72.6,92.6,38.27,24.34
5095,112.53,69.75,91.26,38.53,25.09
5096,115.0,62.33,92.87,38.55,24.65
5097,110.99,76.47,92.64,38.53,25.37
5098,111.71,68.33,92.48,38.58,24.68
5099,113.38,79.88,92.51,38.5,25.25
5100,115.31,63.23,92.74,38.63,24.78
5101,114.27,58.94,92.48,38.43,26.56
5102,113.77,58.04,91.55,38.68,25.59
5103,113.43,66.79,93.58,38.71,24.52
5104,114.09,69.96,93.08,38.46,26.36
5105,113.7,51.97,91.83,38.46,24.57
5106,111.24,70.19,92.29,38.59,23.97
5107,113.4,70.61,92.34,38.44,25.54
5108,111.17,55.86,93.0,38.51,27.45
5109,113.49,59.74,91.37,38.67,23.72
5110,112.37,69.65,92.2,38.63,24.22
5111,118.42,62.19,91.56,38.75,26.31
5112,113.27,65.39,92.29,38.57,24.92
5113,110.54,75.05,92.2,38.5,26.18
5114,113.09,81.34,92.47,38.56,24.74
5115,114.41,72.58,92.12,38.54,25.72
5116,116.72,67.67,92.04,38.54,27.33
5117,112.2,63.52,92.72,38.56,24.39
5118,110.23,78.01,92.63,38.47,26.62
5119,115.03,79.36,92.68,38.59,26.28
5120,110.64,59.81,92.31,38.42,24.11
5121,112.54,74.84,92.11,38.49,26.17
5122,112.91,64.78,92.33,38.55,25.69
5123,113.29,61.76,92.63,38.34,25.71
5124,114.81,69.49,91.29,38.64,25.96
5125,112.08,77.94,92.57,38.36,25.28
5126,112.9,66.83,92.52,38.63,25.7
5127,113.43,66.4,92.39,38.43,25.88
5128,113.77,68.08,92.28,38.52,26.39
5129,113.67,74.0,91.07,38.62,24.12
5130,114.35,61.77,92.13,38.79,26.94
5131,115.18,73.5,93.24,38.58,24.5
5132,114.28,63.27,92.34,38.37,26.42
5133,114.41,75.92,92.18,38.66,25.75
5134,110.35,74.57,92.34,38.54,24.39
5135,113.62,68.74,92.5,38.57,26.21
5136,114.48,70.28,92.65,38.62,24.74
5137,114.99,67.35,92.2,38.35,26.76
5138,112.16,74.82,92.52,38.57,24.98
5139,112.23,48.83,93.14,38.53,24.2
5140,112.41,70.4,92.8,38.69,27.24
5141,114.64,87.1,93.46,38.64,25.89
5142,115.64,58.29,91.96,38.41,26.58
5143,112.76,65.4,93.12,38.7,24.87
5144,115.4,80.78,91.88,38.62,23.83
5145,113.84,62.5,92.45,38.42,27.4
5146,113.35,59.74,92.63,38.58,25.73
5147,113.19,69.41,92.01,38.68,26.23
5148,115.11,56.91,92.3,38.45,26.4
5149,114.27,76.63,92.71,38.71,25.41
5150,118.18,60.54,91.89,38.42,25.98
5151,111.93,68.58,93.08,38.5,27.35
5152,114.68,65.52,91.54,38.48,25.73
5153,112.6,72.61,93.2,38.71,26.71
5154,111.92,72.98,92.73,38.53,23.78
5155,113.65,66.05,92.18,38.46,26.9
5156,113.95,55.68,92.02,38.62,24.26
5157,119.52,72.96,91.96,38.65,26.8
5158,113.32,63.64,92.14,38.65,26.18
5159,111.44,69.57,92.18,38.55,25.7
5160,114.25,62.39,92.82,38.61,25.7
5161,109.56,69.22,93.18,38.52,25.56
5162,113.54,55.81,92.29,38.75,24.99
5163,113.76,73.53,91.76,38.7,25.61
5164,115.33,73.36,91.9,38.69,28.03
5165,115.69,68.71,92.08,38.66,27.13
5166,112.74,68.1,91.65,38.64,24.96
5167,113.46,67.61,91.57,38.46,26.11
5168,112.23,60.43,93.21,38.65,25.94
5169,111.52,51.53,92.3,38.6,25.71
5170,114.4,70.09,91.73,38.71,24.85
5171,111.24,66.33,92.55,38.67,26.3
5172,112.97,57.36,91.55,38.64,26.71
5173,111.81,66.05,91.58,38.42,25.03
5174,114.91,75.29,91.73,38.58,27.83
5175,117.42,76.85,92.95,38.53,27.4
5176,111.22,55.06,91.99,38.61,26.43
5177,110.13,66.38,90.89,38.55,24.66
5178,113.59,72.98,92.71,38.56,26.29
5179,113.88,79.63,91.95,38.64,26.18
5180,114.29,49.76,91.17,38.55,26.42
5181,112.97,75.98,91.93,38.6,27.5
5182,113.47,57.9,92.35,38.44,25.74
5183,114.61,74.3,92.28,38.51,27.97
5184,115.97,62.67,92.98,38.66,26.33
5185,109.98,75.61,91.65,38.47,25.64
5186,113.16,65.58,92.09,38.72,28.33
5187,114.34,65.42,91.71,38.69,26.77
5188,112.08,67.64,91.29,38.57,25.49
5189,117.39,48.77,92.49,38.89,26.03
5190,112.66,51.65,92.28,38.72,26.59
5191,113.86,69.4,92.18,38.5,25.81
5192,115.06,73.2,92.25,38.67,26.1
5193,112.77,69.13,91.69,38.6,25.15
5194,110.27,55.05,91.52,38.52,24.29
5195,113.11,72.47,92.04,38.49,26.08
5196,116.03,52.42,92.6,38.7,26.12
5197,113.31,74.64,92.82,38.54,26.52
5198,112.3,76.53,92.4,38.59,25.42
5199,115.85,68.82,92.02,38.51,24.66
5200,113.34,80.46,92.13,38.53,25.04
5201,112.99,60.41,92.0,38.59,27.06
5202,114.32,62.22,91.47,38.64,25.35
